,"000878901 - GRAMPEADOR DE MESA GRANDE, 23/6, ATE 100 FOLHAS ESTRUTURA METALICA, AJUSTE DE PROFUNDIDADE - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,4,,0,,0,,0,,0,,,0,,4,
,,,Valor (R$),,,,111.04,,0.00,,0.00,,0.00,,0.00,,,0.00,,111.04,
,"000878910 - MINA DE GRAFITE DE 0,7MM - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,23,,0,,0,,0,,0,,,0,,23,
,,,Valor (R$),,,,14.72,,0.00,,0.00,,0.00,,0.00,,,0.00,,14.72,
,000941220 - BARBANTE DE ALGODAO COM 6 FIOS - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,11,,0,,0,,0,,0,,,0,,11,
,,,Valor (R$),,,,40.70,,0.00,,0.00,,0.00,,0.00,,,0.00,,40.70,
,"000979422 - CANETA ESFEROGRAFICA PONTA MEDIA, COR AZUL - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,215,,0,,0,,0,,0,,,0,,215,
,,,Valor (R$),,,,90.30,,0.00,,0.00,,0.00,,0.00,,,0.00,,90.30,
,000984558 - PINCEL MARCADOR PERMANENTE CD/DVD VERMELHO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,10,,0,,0,,0,,0,,,0,,10,
,,,Valor (R$),,,,12.50,,0.00,,0.00,,0.00,,0.00,,,0.00,,12.50,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 15/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,001023144 - CLIPE CLIPS METAL 8/0 CAIXA 25X1 - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,127,,0,,0,,0,,0,,,0,,127,
,,,Valor (R$),,,,105.41,,0.00,,0.00,,0.00,,0.00,,,0.00,,105.41,
,"001029479 - TESOURA MATERIAL ACO INOXIDAVEL, TIPO: COSTURA TAMANHO 8 POL, COMPRIMENTO 20CM - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,10,,0,,0,,0,,0,,,0,,10,
,,,Valor (R$),,,,35.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,35.00,
,"001045377 - PINCEL NR 8 PINTURA CERDAS SINTETICA,CABO LONGO CHATO - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,8.65,,0.00,,0.00,,0.00,,0.00,,,0.00,,8.65,
,001050044 - GRAMPO NIQUELADO 26/6 CAIXA COM 5.000 UNIDADES - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,10,,0,,0,,0,,0,,,0,,10,
,,,Valor (R$),,,,44.10,,0.00,,0.00,,0.00,,0.00,,,0.00,,44.10,
,001083147 - PRENDEDOR DE PAPEL 19MM - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,6,,0,,0,,0,,0,,,0,,6,
,,,Valor (R$),,,,16.86,,0.00,,0.00,,0.00,,0.00,,,0.00,,16.86,
,001083155 - PRENDEDOR DE PAPEL 32MM - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,1,,0,,0,,0,,0,,,0,,1,
,,,Valor (R$),,,,5.21,,0.00,,0.00,,0.00,,0.00,,,0.00,,5.21,
,001146270 - PRANCHETA PRANCHETA PORTATIL EM ACRILICO FUME - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,56,,0,,0,,0,,0,,,0,,56,
,,,Valor (R$),,,,459.20,,0.00,,0.00,,0.00,,0.00,,,0.00,,459.20,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 16/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,001150502 - FITA ADESIVA TIPO DUPLA FACE MEDINDO 25MM X 30M - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,26.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,26.00,
,001164058 - BORRACHA BRANCA C/ CAPA PROTETORA - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,281,,0,,0,,0,,0,,,0,,281,
,,,Valor (R$),,,,171.41,,0.00,,0.00,,0.00,,0.00,,,0.00,,171.41,
,001164090 - PRENDEDOR DE PAPEL METAL 41MM - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,1.36,,0.00,,0.00,,0.00,,0.00,,,0.00,,1.36,
,"001487906 - PAPEL A4. TAMANHO: A-4, MATERIAL: PAPEL ALCALINO, 210 X 297 MM, 75G/M2, COR: BRANCA, IMPRESSORA LASER E JATO DE TINTA, XEROGRÁFICO. - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,280,,0,,0,,0,,0,,,0,,280,
,,,Valor (R$),,,,"4,393.20",,0.00,,0.00,,0.00,,0.00,,,0.00,,"4,393.20",
,"001555170 - PAPEL EMBORRACHADO, MATERIAL BORRACHA EVA COMPRIMENTO 60CM, LARGURA 40CM, ESPESSURA 2MM PADRÃO LISO, COR VARIADA. - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,22,,0,,0,,0,,0,,,0,,22,
,,,Valor (R$),,,,52.36,,0.00,,0.00,,0.00,,0.00,,,0.00,,52.36,
,"001588079 - PAPEL MILIMETRADO, MATERIAL CELULOSE VEGETAL, 75 G/M² - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,8,,0,,0,,0,,0,,,0,,8,
,,,Valor (R$),,,,48.56,,0.00,,0.00,,0.00,,0.00,,,0.00,,48.56,
,"001662317 - PINCEL MARCADOR PARA CD/DVD, COR PRETA, PERMANENTE - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,2.50,,0.00,,0.00,,0.00,,0.00,,,0.00,,2.50,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 17/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,001725726 - FITA ADESIVA POLIETILENO 50MM X 50M MARROM MONOFACE - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,1,,0,,0,,0,,0,,,0,,1,
,,,Valor (R$),,,,3.20,,0.00,,0.00,,0.00,,0.00,,,0.00,,3.20,
,001725904 - ENVELOPE PAPEL KRAFT 110G/M2 360 X 260MM COM BRASAO E IMPRESSAO DO SERVICO PUBLICO FEDERAL PARDA - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,630,,0,,0,,0,,0,,,0,,630,
,,,Valor (R$),,,,226.80,,0.00,,0.00,,0.00,,0.00,,,0.00,,226.80,
,"001726498 - ETIQUETA PATRIMONIAL POLIESTER PRATA CROMO FOSCO, 45MM DE LARGURA E 20MM DE ALTURA, ROLO COM 2000 ETIQUETAS. - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,407.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,407.00,
,"001726560 - CANETA CORRETIVA PLASTICO PONTA METALICA ESCRITA, SECAGEM RAPIDA - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,7,,0,,0,,0,,0,,,0,,7,
,,,Valor (R$),,,,16.94,,0.00,,0.00,,0.00,,0.00,,,0.00,,16.94,
,001726609 - PAPEL TIPO A4 P/IMPRESSORA DE RELEVOS TÁTEIS E BRAILLE 150G/M2 PACOTE COM 200 FLS. - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,"9,150.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"9,150.00",
,"001727095 - PAPEL A3 150G/M², PACOTE COM 100FLS PARA IMPRESSORA DE RELEVOS TÁTEIS E BRAILE, - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,"2,860.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"2,860.00",
,001727117 - BLOCO ANOTACOES OFFSET 75G/M2 15 X 21CM 25 FOLHAS - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,340,,0,,0,,0,,0,,,0,,340,
,,,Valor (R$),,,,442.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,442.00,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 18/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,001730568 - CONJUNTO DE MATERIAL PARA INSTRUCAO KIT BRAILLE ESCRITA / LEITURA - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,5,,0,,0,,0,,0,,,0,,5,
,,,Valor (R$),,,,616.65,,0.00,,0.00,,0.00,,0.00,,,0.00,,616.65,
,"001744852 - PASTA PAPEL CARTÃO SUPREMO TRIPEX FECHADO 23 CM X 32 CM, ABERTO 46 CM X 32 CM, BOLSO INTERNO 4/0 CORES. ACABAMENTO: LAMINADO - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,120,,0,,0,,0,,0,,,0,,120,
,,,Valor (R$),,,,104.40,,0.00,,0.00,,0.00,,0.00,,,0.00,,104.40,
,"001760777 - FITA ADESIVA PROLIPOPILENO, 12MM X 10M AZUL MONOFACE, APLICAÇÃO MULTIUSO - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,4,,0,,0,,0,,0,,,0,,4,
,,,Valor (R$),,,,3.20,,0.00,,0.00,,0.00,,0.00,,,0.00,,3.20,
,"001768026 - GRAMPO TRILHO ENCADERNADOR POLIPROPILENO 195MM TIPO GARRA LARGURA 50 MM, COR BRANCA - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,152,,0,,0,,0,,0,,,0,,152,
,,,Valor (R$),,,,937.84,,0.00,,0.00,,0.00,,0.00,,,0.00,,937.84,
,001768468 - FITA ADESIVA POLIPROPILENO 12MM X 10M COR VERMELHA MONOFACE - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,7,,0,,0,,0,,0,,,0,,7,
,,,Valor (R$),,,,5.95,,0.00,,0.00,,0.00,,0.00,,,0.00,,5.95,
,001799100 - PINCEL MARCADOR PERMANENTE CD/DVD PLASTICO COR AZUL ESCRITA 2.0MM - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,10,,0,,0,,0,,0,,,0,,10,
,,,Valor (R$),,,,12.50,,0.00,,0.00,,0.00,,0.00,,,0.00,,12.50,
,"001799711 - ENVELOPE SEGURANÇA. FABRICADO EM COEX PLASTICO NAS MEDIDAS 32X40CM + 3CM DE ABA COM ADESIVO DE SEGURANÇA NÍVEL 1X0,012MM - UNID: 00201 - PACOTE 100 UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,94,,0,,0,,0,,0,,,0,,94,
,,,Valor (R$),,,,116.56,,0.00,,0.00,,0.00,,0.00,,,0.00,,116.56,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 19/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,001997408 - ETIQUETA RFID PARA CDS E DVDS - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,900,,0,,0,,0,,0,,,0,,900,
,,,Valor (R$),,,,"9,054.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"9,054.00",
,002000334 - CAIXA ARQUIVO PLASTICO 135MM X 250MM X 360MM EM CORES VARIADAS - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,166,,0,,0,,0,,0,,,0,,166,
,,,Valor (R$),,,,381.80,,0.00,,0.00,,0.00,,0.00,,,0.00,,381.80,
,002010038 - ACESSORIO PASTA SUSPENSA MATERIAL CARTAO MARMORIZADO PLASTIFICADO 240MMX 360MM COM PRENDEDOR INTERNO C/ TRILHO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,475,,0,,0,,0,,0,,,0,,475,
,,,Valor (R$),,,,"1,415.50",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,415.50",
,"002012162 - PRENDEDOR DE PAPEL MATERIAL METAL TIPO GRAMPOMOL, CAP. 50 FL. COMPRIMENTO 50MM LARGURA 25MM, LOMBADA DE 25MM - UNID: 00188 - CAIXA 12 UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,7,,0,,0,,0,,0,,,0,,7,
,,,Valor (R$),,,,48.65,,0.00,,0.00,,0.00,,0.00,,,0.00,,48.65,
,"002012278 - FITA ADESIVA MATERIAL POLIPROPILENO LARGURA DE 12MM, COMPRIMENTO DE 10M NA COR VERDE TIPO MONOFACE - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,28,,0,,0,,0,,0,,,0,,28,
,,,Valor (R$),,,,15.12,,0.00,,0.00,,0.00,,0.00,,,0.00,,15.12,
,"002012464 - FITA ADESIVA - LARGURA 50MM, COMPRIMENTO 50M NA COR BRANCA CREPE - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,16,,0,,0,,0,,3,,,0,,13,
,,,Valor (R$),,,,95.52,,0.00,,0.00,,0.00,,17.91,,,0.00,,77.61,
,002012570 - COLCHETE PARA FIXAR PAPEL NUMERO 12 CAIXA COM 72 UNIDADES - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,26,,0,,0,,0,,0,,,0,,26,
,,,Valor (R$),,,,113.88,,0.00,,0.00,,0.00,,0.00,,,0.00,,113.88,
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 20/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,"002013738 - REFORCO AUTOADESIVO 15MM APLIC. PAPEL PERFURADO, MAT.PLAST, INCOLOR - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,19,,0,,0,,0,,0,,,0,,19,
,,,Valor (R$),,,,67.26,,0.00,,0.00,,0.00,,0.00,,,0.00,,67.26,
,"002013746 - RIBBON MATERIAL RESINA 110MM 74M COR PRETA RESISTENCIA A SOLVENTES E ABRASAO, ROLO - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,42.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,42.00,
,002030586 - MARCADOR DE PAGINA MATERIAL FILME DE POLIESTER E ADESIVO ACRILICO COR VARIADA LARGURA 25MM _ COMPRIMENTO 43MM - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,11,,0,,0,,0,,0,,,0,,11,
,,,Valor (R$),,,,47.52,,0.00,,0.00,,0.00,,0.00,,,0.00,,47.52,
,002030640 - CANETA DE DESENHO ARQUITETONICO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,2,,0,,0,,0,,0,,,0,,2,
,,,Valor (R$),,,,16.00,,0.00,,0.00,,0.00,,0.00,,,0.00,,16.00,
,"002030713 - COMPASSO ESCOLAR MATERIAL METAL, 13CM - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,19,,0,,0,,0,,0,,,0,,19,
,,,Valor (R$),,,,771.40,,0.00,,0.00,,0.00,,0.00,,,0.00,,771.40,
,002030845 - ENVELOPE MATERIAL PAPEL KRAFT 80G TIPO SACO_COMUM 360X260 MM NA COR AMARELO - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,77,,0,,0,,0,,0,,,0,,77,
,,,Valor (R$),,,,10.78,,0.00,,0.00,,0.00,,0.00,,,0.00,,10.78,
,"002030870 - PAPEL BRAILLE COMPRIMENTO 297 MM, LARGURA 210 MM NA COR BRANCA - UNID: 00001 - UN",,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,24,,0,,0,,0,,0,,,0,,24,
,,,Valor (R$),,,,"1,368.00",,0.00,,0.00,,0.00,,0.00,,,0.00,,"1,368.00",
EMITIDO POR:,,078.691.994-94 - RICARDO EMANUEL FERREIRA SILVA em 10/12/2024 15:42:19,,,,,,,,,,,,,,,,,Página : 21/,,62
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,REFERÊNCIA:,,,,12/2024,,,
,,,,151911 - IFPE - CAMPUS AFOGADOS DA INGAZEIRA,,,,,,,,,,NATUREZA BENS:,,,,MATERIAL DE CONSUMO,,,
,,,,"26418 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",,,,,,,,,,,,,,,,,
,,,,BALANÇO FISICO-FINANCEIRO DE MATERIAIS EM ALMOXARIFADO,,,,,,,,,,,,,,,,,
CONTA,,,,,,SALDO ANTERIOR,,ENTRADAS ORÇAMENTARIAS,,ENTRADAS EXTRA-ORÇAMENTARIA,,ENTRADAS ALTERAÇÃO DE CONTA,,,,SAIDA,SAIDAS ALTERAÇÃO DE CONTA,,,SALDO ATUAL,
115610100 - MATERIAIS DE CONSUMO,,,,,,,,,,,,,,,,,,,,,
16 - MATERIAL DE EXPEDIENTE,,,,,,,,,,,,,,,,,,,,,
,002030896 - PAPEL TIPO A4 PARA IMPRESSORA DE RELEVOS TATEIS E BRAILLE - UNID: 00001 - UN,,,,,,,,,,,,,,,,,,,,
,Descrição Complementar:,,,,    -    ,,,,,,,,,,,,,,,,
,,,Quantidade,,,,1,,0,,0,,0,,0,,,0,,1,
